"tree_species","insect_species","fungi_strain","site","year","interaction_id","temperature","humidity","tree_dbh","tree_height","tree_health","insect_size_base","insect_size","insect_resistance_base","insect_resistance","fungus_growth_base","fungus_growth","fungus_virulence_base","fungus_virulence","tree_damage","infection_success","vector_efficiency","tree_defense_response","observation_date","observer_id"
"Tree_E","Insect_A","Fungi_2","SITE_0006",2020,791,5.78752106103973,57.6577298366367,82.2885318722013,54.2756173996361,0.381187810725532,15,10.4288519786047,0.7,0.855575790510648,15,11.8223338728835,0.6,0.394244777489544,0.0672604794676108,0,1.69531219920858,0.06957074054359,2020-05-03,"OBSV_1455"
"Tree_C","Insect_C","Fungi_3","SITE_0004",2019,792,16.4259090795681,64.587722867799,21.5750189336982,15.3139231877611,0.334225613065064,18,19.80418688452,0.5,0.56744218550907,10,14.7300568836101,0.9,0.837400185224369,0.288903824230639,0,7.75276410334291,0.0704584818094113,2019-06-13,"OBSV_1372"
"Tree_D","Insect_B","Fungi_3","SITE_0009",2020,793,9.53557349438915,51.7228187926503,27.4920245978805,16.6970561241758,0.838614284037612,12,10.682408176988,0.9,0.945009950889998,10,5.7330435534408,0.9,0.717163345679893,0,0,0.308780735147026,1.05984590328068,2020-04-04,"OBSV_1095"
"Tree_B","Insect_D","Fungi_4","SITE_0010",2019,794,-1.07746910076931,76.7613042217157,44.7544036793195,32.3236360240584,0.490092202601954,10,5.5450265352405,0.8,0.803709336663015,18,27.9243921040112,0.5,0.364793071292459,0.157543224675476,0,0.533982442023264,0.322738631718004,2019-05-25,"OBSV_1170"
"Tree_A","Insect_A","Fungi_3","SITE_0014",2021,795,19.127455360975,52.950100829707,26.9117064044361,16.4480559020461,0.448749612527899,15,14.487300446368,0.7,0.759796277776313,10,8.12946183276206,0.9,1,0,0,2.60886616063914,0.948193865901551,2021-07-23,"OBSV_1281"
"Tree_D","Insect_E","Fungi_3","SITE_0001",2022,796,-1.14139585840386,30,43.3252754759479,30.3180398075292,0.636618244694546,14,9.5337155480262,0.6,0.476271034420279,10,-3.45941397991955,0.9,0.618278083815691,0.263174923131967,0,5.26670872026205,0.931585570600701,2022-09-08,"OBSV_1834"
"Tree_D","Insect_B","Fungi_3","SITE_0005",2021,797,-5.27482808317815,38.4559642476078,70.7314755751001,49.8503188904254,0.996852008067071,12,7.5982943974515,0.9,1,10,0.757479788029218,0.9,0.506792138766861,0,0,0.617664604389408,0.936902453575999,2021-05-06,"OBSV_1293"
"Tree_A","Insect_B","Fungi_4","SITE_0014",2022,798,25.6965620625628,41.7122289300267,57.2028344275544,37.3488320292776,0.792297886032611,12,15.2128537785989,0.9,0.958389957133558,18,3.38642830378142,0.5,0.713460090709184,0.0341325789231589,0,0.0890034783704301,1.90563123132693,2022-05-02,"OBSV_1387"
"Tree_A","Insect_D","Fungi_1","SITE_0007",2021,799,8.41461912926776,55.7655672276233,22.8349335128449,14.6599773734692,0.840024334192276,10,9.80984064121554,0.8,0.815739804058927,12,9.61727743563886,0.8,0.712292325656213,0.109999796767442,0,0.895881777619477,0.406394738313701,2021-05-24,"OBSV_1696"
"Tree_A","Insect_D","Fungi_3","SITE_0005",2021,800,-0.826864234399347,92.0339389216777,26.2081436547723,21.131200505665,0.739298169617541,10,6.09443582005885,0.8,0.78618213581984,10,17.3879037105326,0.9,0.617461217331679,0.0380414337502512,0,1.04729807548124,0.518329554243423,2021-07-12,"OBSV_1170"
"Tree_B","Insect_D","Fungi_4","SITE_0010",2021,801,4.25101620102298,86.1046696041038,51.4620735793557,33.6971506960896,0.791959267458878,10,7.23656083070522,0.8,0.818407888169114,18,31.9550945844873,0.5,0.34137450147824,0,0,1.6630604503299,0.249580785229541,2021-08-21,"OBSV_1847"
"Tree_E","Insect_C","Fungi_3","SITE_0011",2021,802,21.4297211967397,46.3564587509031,13.1077438810303,9.21987697533819,0.750568471383303,18,18.5630979019426,0.5,0.579768627201223,10,7.80423237933688,0.9,0.955064959851653,0.378048315783562,1,8.34070637935232,0.185510154265447,2021-06-02,"OBSV_1544"
"Tree_B","Insect_E","Fungi_3","SITE_0007",2018,803,7.06987766477506,95,30.6189320391744,25.6231080265823,0.561528582801111,14,12.4430797476375,0.6,0.691876289473996,10,15.0272449514878,0.9,0.824742742627598,0.221260157104022,0,4.40067977769258,0.0136138095517061,2018-08-23,"OBSV_1182"
"Tree_C","Insect_A","Fungi_2","SITE_0010",2019,804,21.7590121832531,52.5647802006402,46.3355506500435,31.6314956703455,0.461847156542353,15,18.1780902398928,0.7,0.802185498519553,15,14.3044167104896,0.6,0.688448987451368,0,0,4.77292964868531,0.239604748111063,2019-08-13,"OBSV_1978"
"Tree_A","Insect_C","Fungi_2","SITE_0004",2018,805,12.7125325102881,93.8186661584712,22.8231719725983,15.8940387154269,0.975377165828831,18,17.4276655445285,0.5,0.531397651811287,15,30.6103471462476,0.6,0.503346084265919,0.101243013162749,0,7.92342483887609,1.72113061476534,2018-09-17,"OBSV_1737"
"Tree_A","Insect_B","Fungi_3","SITE_0005",2020,806,2.37919760601123,83.4263032877589,5.28635740563065,2.45884307043036,0.990712596080266,12,10.304794354324,0.9,1,10,14.2444258380706,0.9,0.879016326353925,0,0,0.022857448241876,0.706514667926883,2020-05-24,"OBSV_1489"
"Tree_D","Insect_C","Fungi_3","SITE_0007",2021,807,12.6048770716097,74.8564530801738,12.0277289862387,9.92227243137248,0.881055498006754,18,16.4729262436803,0.5,0.712761374922367,10,13.8596157517216,0.9,0.770945426932183,0.223064212212887,0,4.40604917065315,1.09040463070911,2021-07-09,"OBSV_1946"
"Tree_C","Insect_A","Fungi_1","SITE_0014",2023,808,4.28731779735017,42.5582316728142,64.525448032677,46.2782926984593,0.607988809328526,15,11.0187336731418,0.7,0.671374931807426,12,1.63708611849404,0.8,0.431154782206663,0.0871298242309141,0,4.0967123614539,1.0322554436276,2023-06-02,"OBSV_1312"
"Tree_E","Insect_B","Fungi_4","SITE_0006",2018,809,13.1812310246731,81.5143745899719,11.2990712308922,8.07441822245477,0.748953852942213,12,13.537752658002,0.9,0.824351314962174,18,27.5315530898991,0.5,0.409497734614977,0.0427683895652488,0,2.37956325904389,0.546848731183961,2018-08-23,"OBSV_1114"
"Tree_A","Insect_C","Fungi_2","SITE_0010",2022,810,15.8849202041307,95,23.182671681701,15.3072150091558,0.584781776601449,18,18.4581558893336,0.5,0.565445433372528,15,29.7643773238728,0.6,0.643082235528774,0.241995960360256,0,7.44430055859122,0.572476784997769,2022-05-19,"OBSV_1759"
"Tree_C","Insect_A","Fungi_1","SITE_0004",2020,811,2.052308345793,30,26.3232410497855,23.0967774144624,0.343168738554232,15,11.0306096081021,0.7,0.868014911325125,12,2.6805665600195,0.8,0.687918016444536,0.026682954319917,0,2.06173424118114,0.901971124617486,2020-06-23,"OBSV_1081"
"Tree_D","Insect_D","Fungi_3","SITE_0005",2021,812,-6.9897583219827,87.1037145432471,66.5867799904144,45.9805127321146,0.491891221678816,10,5.91119256079365,0.8,0.828550710473098,10,16.3551515895614,0.9,0.641480873182876,0,0,0.672751975745747,0.282063379957171,2021-04-10,"OBSV_1806"
"Tree_D","Insect_E","Fungi_2","SITE_0005",2018,813,-4.35827837852905,87.0377474320026,20.4443663749296,14.4516632342816,0.581589080160484,14,8.01226875032008,0.6,0.775692994862562,15,27.9967096610076,0.6,0.388184994501142,0.00671483645073652,0,1.83959819593366,0.694240651901518,2018-07-10,"OBSV_1441"
"Tree_A","Insect_D","Fungi_3","SITE_0003",2021,814,9.27033616392884,68.2265420829578,22.2088064265303,18.3635034762203,0.324380872724578,10,8.87643225307288,0.8,0.866479998779388,10,15.3115627053921,0.9,0.669526025663465,0,0,1.00320912278796,0.306588295163287,2021-04-28,"OBSV_1131"
"Tree_B","Insect_C","Fungi_3","SITE_0008",2019,815,7.02892667622104,66.8243720050561,28.7988694623889,21.4394508161012,0.455155534553342,18,14.8512774238071,0.5,0.60856542901096,10,11.6794588113332,0.9,0.720768086816104,0.110961250912897,0,6.06874418317196,0.893843361795591,2019-08-22,"OBSV_1726"
"Tree_E","Insect_D","Fungi_3","SITE_0012",2018,816,18.47790326014,57.4059919351976,39.2862894256961,24.8665235381742,0.730098881293088,10,10.5288479889772,0.8,0.824828280340249,10,8.84349557587513,0.9,0.921465680959726,0.199140127280639,0,1.49904187731115,0.243716486776387,2018-08-13,"OBSV_1827"
"Tree_D","Insect_A","Fungi_4","SITE_0010",2023,817,1.23910385134117,30,14.6577586726709,10.0612742437693,0.651533242454752,15,8.89949806756185,0.7,0.746507640930117,18,2.8902348002797,0.5,0.406577016392752,0.26867966042394,0,1.89433271083103,0.689286854398494,2023-04-15,"OBSV_1619"
"Tree_D","Insect_A","Fungi_4","SITE_0005",2019,818,-1.29003585008697,30,15.952495759324,10.5043139664897,0.648534350353293,15,8.18771372394539,0.7,0.75446696644785,18,4.65171456601986,0.5,0.319984262783345,0.0348352930772739,0,1.92520803343145,0.90551492712183,2019-06-28,"OBSV_1323"
"Tree_A","Insect_E","Fungi_3","SITE_0014",2021,819,8.33030017287841,44.3860083689726,50.0769211067477,34.8653015634223,0.347285168385133,14,12.9251543069986,0.6,0.782401071146963,10,4.65386037878822,0.9,0.682614610705911,0.0570954185951541,0,3.48247814288165,0.941193902415441,2021-08-16,"OBSV_1077"
"Tree_C","Insect_B","Fungi_3","SITE_0011",2020,820,16.6644373716413,51.8580114504306,20.757410459913,16.1770170341397,0.98635452229064,12,11.5780711420864,0.9,0.982383520129549,10,6.85362321318697,0.9,0.763477456332708,0,0,-0.295540952620644,1.23125001392785,2020-05-06,"OBSV_1379"
"Tree_C","Insect_D","Fungi_4","SITE_0001",2021,821,23.7249612263864,78.6749458705169,40.010064845338,25.2903096669299,0.833074284903705,10,12.14995610165,0.8,0.85916919032191,18,26.497766998183,0.5,0.639486296308455,0.0297352298212329,0,1.16442010243313,1.01276819767653,2021-04-04,"OBSV_1902"
"Tree_E","Insect_E","Fungi_4","SITE_0014",2021,822,12.5956531284913,43.8206202750543,39.0236231195076,25.0937640030783,0.853231686144136,14,15.5255783838927,0.6,0.721852740462811,18,9.46456645523514,0.5,0.485946416291807,0.0238594123009199,0,4.49483351732061,0.14064804528005,2021-09-21,"OBSV_1337"
"Tree_D","Insect_E","Fungi_3","SITE_0005",2023,823,-4.28728384817066,95,69.8063356554131,54.5020717852069,0.778895467449911,14,8.39524429673048,0.6,0.602406615192373,10,18.8203110153669,0.9,0.782749386873022,0.188868973039989,0,2.80093177516698,0.200026999681293,2023-08-12,"OBSV_1932"
"Tree_B","Insect_A","Fungi_1","SITE_0015",2021,824,6.88484138448905,64.0679968208097,58.7894023511614,40.5261851997335,0.440239473502152,15,10.9343095780399,0.7,0.593930762615242,12,16.3379939970912,0.8,0.625465961217678,0.176486008718095,0,4.31958129324777,0.0619543753151938,2021-04-09,"OBSV_1474"
"Tree_B","Insect_D","Fungi_4","SITE_0014",2023,825,18.5017462787817,89.3121585399432,45.497734391271,32.1035991826668,0.475526081793942,10,11.4456635471235,0.8,0.713063746385532,18,33.7811406107087,0.5,0.582504344995914,0.146735274901941,0,3.70570438212235,0.337746989381678,2023-04-23,"OBSV_1021"
"Tree_D","Insect_D","Fungi_4","SITE_0007",2020,826,3.35042333134574,87.6173035095417,24.3598174535155,16.7192680587267,0.354196971468627,10,6.68609642906751,0.8,0.836304616777049,18,34.8437224326658,0.5,0.25739974940015,0.0395585791024288,0,1.85804043285861,0.45355277032433,2020-06-08,"OBSV_1922"
"Tree_E","Insect_C","Fungi_1","SITE_0003",2022,827,7.22463742557083,83.8729256417114,6.55101189397334,4.30487222146598,0.692931034998037,18,15.3950259570661,0.5,0.501266857182861,12,19.5783860504066,0.8,0.71786175551705,0.222969498773379,0,7.46779947777807,0.257453680352431,2022-04-06,"OBSV_1863"
"Tree_E","Insect_B","Fungi_2","SITE_0007",2019,828,-3.31415352315119,69.2046071535892,81.4443388858136,60.6830243206384,0.429801816912368,12,8.07924731044799,0.9,0.890167418493819,15,24.2640738534168,0.6,0.479916449088155,0,0,0.559528871329001,0.56283551256377,2019-05-22,"OBSV_1557"
"Tree_E","Insect_E","Fungi_3","SITE_0009",2021,829,20.4276462884552,60.588495863027,36.1092395623831,24.9919084895936,0.445958229713142,14,17.4353084315244,0.6,0.60028311510811,10,11.5458376331041,0.9,0.957326186112579,0.0283866749063288,0,7.54801583897844,0.241701230319472,2021-04-17,"OBSV_1891"
"Tree_B","Insect_B","Fungi_4","SITE_0012",2019,830,13.9313235035383,48.6665665777757,40.1634885827903,28.5482360885366,0.333578587463126,12,12.136219153618,0.9,0.76461652982176,18,11.3833530732795,0.5,0.491732751962026,0.00695918813162234,0,2.55527785054183,0.500356894003663,2019-04-20,"OBSV_1681"
"Tree_C","Insect_D","Fungi_1","SITE_0004",2020,831,13.0661620354732,95,7.93993840593997,4.37249674466512,0.669817023281939,10,9.67799489892317,0.8,0.793080690694866,12,26.8377823783847,0.8,0.801483569235413,0.0607210609662604,0,2.16900997174086,0.924018899485152,2020-04-10,"OBSV_1279"
"Tree_D","Insect_E","Fungi_3","SITE_0008",2022,832,11.0598719053639,83.0586607924174,92.9014655326036,65.5549514592125,0.573360770940781,14,13.7614470226693,0.6,0.517749918861752,10,16.0456637775979,0.9,0.94244101233908,0.197801616479896,0,6.97259522104952,0.0958829300739909,2022-09-07,"OBSV_1129"
"Tree_A","Insect_B","Fungi_3","SITE_0004",2023,833,3.52413994060361,74.4291088033657,35.6016218980763,24.3275087316004,0.363147556618787,12,9.16643869166416,0.9,0.922422010411704,10,14.9134212521438,0.9,0.725953603549787,0.0963832095953547,0,1.35485854370481,0.110547348818185,2023-04-27,"OBSV_1352"
"Tree_D","Insect_E","Fungi_1","SITE_0011",2022,834,9.9977660061029,95,15.3451030338944,8.13928388890921,0.800563660776243,14,11.1111866691934,0.6,0.525290667008517,12,24.8370305136205,0.8,0.809561664843744,0.181684680187637,0,5.52922811063011,0.835637911304534,2022-05-15,"OBSV_1827"
"Tree_D","Insect_A","Fungi_3","SITE_0007",2020,835,3.08528975609257,54.1588236643644,40.8233133776008,29.7005943087789,0.690476239519194,15,14.9250871123483,0.7,0.832090623387787,10,10.0689548473057,0.9,0.793701056915305,0.0873892375776418,0,2.27742003547047,0.802369836680234,2020-06-11,"OBSV_1985"
"Tree_B","Insect_E","Fungi_4","SITE_0007",2020,836,-9.14512069771681,77.9490562414831,17.804338835186,15.4660612925165,0.332417888985947,14,8.29661566438347,0.6,0.591284229545305,18,27.4279513282324,0.5,0.276591610012271,0.203931051695091,0,3.26007900519723,0.23362170348913,2020-05-24,"OBSV_1554"
"Tree_C","Insect_B","Fungi_2","SITE_0004",2020,837,5.90639052864348,72.9600165220415,11.0256790789642,8.38216319097912,0.962224498065188,12,11.1318724685805,0.9,1,15,22.000319372356,0.6,0.674739419277558,0.258890575391604,0,-0.707183878927463,0.855301973447423,2020-09-06,"OBSV_1830"
"Tree_C","Insect_B","Fungi_2","SITE_0004",2019,838,21.226644823794,60.7684682868325,87.9478083890522,60.4073441757243,0.66274297721684,12,11.302047033708,0.9,0.675565303791867,15,17.001580495931,0.6,0.722881661578114,0.235242516940124,0,4.17997108211292,0.176188511796382,2019-05-19,"OBSV_1756"
"Tree_C","Insect_C","Fungi_2","SITE_0013",2018,839,26.869410969553,92.3650675674276,30.3737868910861,20.2108206345888,0.494363483879715,18,22.374301854602,0.5,0.429294732440254,15,31.5740867050277,0.6,0.819609345128682,0.205767992860622,0,13.9389341058306,0.827321996739544,2018-09-19,"OBSV_1486"
"Tree_A","Insect_A","Fungi_2","SITE_0009",2021,840,14.4001862559547,63.2949747457857,27.1401562034423,20.2416033620482,0.711046682368033,15,16.3450790380267,0.7,0.707098614564718,15,14.4722823317076,0.6,0.570231547440192,0.0423959274479242,0,5.20652650517763,0.298035755282635,2021-07-27,"OBSV_1368"
"Tree_C","Insect_B","Fungi_3","SITE_0004",2018,841,13.8595882629291,94.9302890769281,74.6469510138378,53.1822302600068,0.351504880050197,12,12.8072516677209,0.9,0.926766776683049,10,19.1324517517876,0.9,0.878208938759083,0,0,0.924424844972331,0.421830304835848,2018-09-27,"OBSV_1052"
"Tree_B","Insect_D","Fungi_1","SITE_0006",2022,842,33.8038520700293,78.0478864098262,45.4080077495652,32.1189274984286,0.497619175422005,10,12.7234522259426,0.8,0.627809974225828,12,20.2910180526119,0.8,1,0.0901595081892261,0,4.94207739733345,0.698634086843065,2022-04-24,"OBSV_1035"
"Tree_B","Insect_A","Fungi_2","SITE_0002",2020,843,-2.36189002564915,48.760630833435,21.1229558950422,13.721052902216,0.872131561953574,15,10.7002523177968,0.7,0.757294630843696,15,10.5325412050955,0.6,0.445814079355983,0.000138934836573401,0,2.96128570627401,0.952917507003329,2020-07-22,"OBSV_1503"
"Tree_E","Insect_A","Fungi_2","SITE_0006",2023,844,-3.05881866813841,30,51.2383378073217,37.184311833757,0.368787836935371,15,10.7134869585686,0.7,0.776580967510455,15,2.59953607278266,0.6,0.42254580070812,0.0512873712588444,0,1.82462426573519,0.236202932589994,2023-08-09,"OBSV_1017"
"Tree_B","Insect_B","Fungi_4","SITE_0012",2021,845,-5.64723870104359,66.0707726699927,40.8539282224675,24.7156879088564,0.38496417242568,12,9.15163294224575,0.9,0.863185365603846,18,23.6588074573298,0.5,0.321041238461806,0,0,0.635116544209663,0.0648247217331296,2021-06-17,"OBSV_1865"
"Tree_B","Insect_D","Fungi_2","SITE_0013",2023,846,26.0173977895372,43.5566402380515,34.0616152950157,19.7075181546709,0.982214413699694,10,12.7505056644274,0.8,0.818015548821046,15,8.49311927819778,0.6,0.748213088985381,0.171974297667086,0,2.62922471349125,0.623470100087132,2023-06-18,"OBSV_1006"
"Tree_C","Insect_A","Fungi_2","SITE_0006",2022,847,11.6677441574321,30,45.4460773701067,36.4443067719814,0.852089023357257,15,13.4765239891103,0.7,0.71133869972391,15,0.408540537881608,0.6,0.579757084027709,0,0,3.46226406894776,1.59108963463917,2022-09-28,"OBSV_1787"
"Tree_B","Insect_D","Fungi_4","SITE_0014",2021,848,2.96858765816127,65.8880930189707,16.5739147687057,9.17077752180062,0.757861837185919,10,7.59642475544611,0.8,0.739458097058437,18,19.4190037429112,0.5,0.40924813957116,0.126717387365433,0,1.44194416597132,0.318295512293338,2021-07-08,"OBSV_1732"
"Tree_E","Insect_A","Fungi_1","SITE_0014",2019,849,26.9441451963572,84.8004620587756,42.0219968263724,29.223045247026,0.656505460827611,15,18.9150344332225,0.7,0.556234148145257,12,21.1712077256776,0.8,1,0.279049884409762,0,8.12238250492066,0.699451817786657,2019-05-06,"OBSV_1598"
"Tree_C","Insect_C","Fungi_4","SITE_0011",2018,850,8.24139798056936,70.8288666787869,30.0976178586466,21.2001701406407,0.974234031536616,18,14.1518509857107,0.5,0.689166302944,18,23.537315066681,0.5,0.662214738576418,0.13932377700036,0,3.790353486758,1.14360113147591,2018-07-04,"OBSV_1092"
"Tree_D","Insect_C","Fungi_4","SITE_0015",2023,851,14.0176552998376,61.915539523452,37.0408113060519,23.4834406985077,0.594942457950674,18,16.5234459270819,0.5,0.449643365606473,18,21.4219576453546,0.5,0.530992384752677,0.00176918683272592,0,9.04973689303839,0.108030212762976,2023-07-10,"OBSV_1086"
"Tree_D","Insect_B","Fungi_3","SITE_0011",2018,852,18.0913013037386,68.7597351677162,62.9267585144209,45.5328463265133,0.914965183590539,12,13.0195620859793,0.9,0.899938824394335,10,12.0056672589504,0.9,0.877528827994815,0.0711438053223338,0,1.04994486539787,0.159552460092895,2018-09-17,"OBSV_1113"
"Tree_D","Insect_D","Fungi_1","SITE_0010",2020,853,14.2698832923447,88.1543810399681,32.1712963085972,18.6805218677178,0.417348949774168,10,9.90836924065952,0.8,0.820184704232961,12,17.8287780442346,0.8,0.709501138668013,0.0618688894334947,0,1.06875670965685,0.777116693540014,2020-07-05,"OBSV_1369"
"Tree_E","Insect_A","Fungi_1","SITE_0006",2021,854,9.18592874924622,83.6797275121565,41.2541689709952,28.7511960030492,0.884289142559282,15,16.9661965569686,0.7,0.558019262694624,12,19.2394392436795,0.8,0.73001961212638,0.31542956382233,1,6.75865473151166,0.397568277161628,2021-05-22,"OBSV_1219"
"Tree_D","Insect_A","Fungi_1","SITE_0006",2019,855,-1.46309560968741,43.8711869627598,22.3342192213456,13.8668206446877,0.744873001636006,15,9.02585455076046,0.7,0.84399663836577,12,3.54923925322422,0.8,0.580403381836365,0.132315815705749,0,1.9468085180902,0.377404935592732,2019-08-16,"OBSV_1284"
"Tree_C","Insect_E","Fungi_1","SITE_0012",2021,856,15.649552073558,82.2718998862496,18.8488845516385,12.177060148269,0.474440242000855,14,15.5366062468714,0.6,0.518182421744569,12,15.330486121979,0.8,0.863586882286449,0,0,7.70786007208008,1.89650236117729,2021-09-04,"OBSV_1255"
"Tree_E","Insect_B","Fungi_4","SITE_0015",2020,857,15.8086457024719,44.8493283839842,53.1248763970171,32.7578766961884,0.435274118930101,12,11.7953170885821,0.9,1,18,12.3472520851104,0.5,0.702041394706065,0.00352663962870989,0,1.10791128322119,0.400406210329773,2020-07-24,"OBSV_1374"
"Tree_B","Insect_D","Fungi_2","SITE_0002",2019,858,-1.59227272821962,47.9617488437489,26.1871430438693,16.1915672803111,0.764662673696876,10,7.77603741580526,0.8,0.695287359461054,15,11.394756101086,0.6,0.569303223517599,0.230462018010353,0,1.61830521087057,0.895634848756856,2019-04-11,"OBSV_1555"
"Tree_D","Insect_C","Fungi_3","SITE_0006",2018,859,8.73147025263535,30,76.0247256915513,51.2166367074433,0.316317063127644,18,13.8757259713414,0.5,0.748881325012766,10,2.04581133775476,0.9,0.670192363838129,0,0,4.01004769580823,0.109923680033302,2018-06-11,"OBSV_1554"
"Tree_E","Insect_C","Fungi_2","SITE_0006",2019,860,18.4105162858845,30,21.7470220181663,15.6671002175038,0.353707150928676,18,18.3133799298452,0.5,0.356464605074173,15,1.9144886136878,0.6,0.656354064922326,0.0221247466815152,0,11.4947637491061,0.177542731279213,2019-07-16,"OBSV_1403"
"Tree_C","Insect_D","Fungi_1","SITE_0002",2023,861,6.42312304182494,49.0240140413882,37.0621401548605,24.6624158824783,0.919667518045753,10,11.5935946455561,0.8,0.731294965893906,12,8.94887976579027,0.8,0.658042066003679,0.255522904544105,0,3.46824944407215,0.252231690644928,2023-05-10,"OBSV_1994"
"Tree_C","Insect_A","Fungi_2","SITE_0015",2018,862,9.8607945525924,30,36.0545771716305,23.440397880659,0.835389537620358,15,12.0426737364482,0.7,0.603562074521197,15,0.989422613612235,0.6,0.421553103607637,0,0,5.42297354764953,0.740177314901346,2018-07-14,"OBSV_1281"
"Tree_D","Insect_C","Fungi_1","SITE_0007",2019,863,5.06367357229536,76.0550718933285,12.7330741278025,9.10756710622275,0.308306849328801,18,15.8291764153276,0.5,0.546643697948911,12,19.5503963893142,0.8,0.729892301531792,0.198428768601085,0,7.68900762046274,0.122307772421711,2019-04-10,"OBSV_1844"
"Tree_E","Insect_C","Fungi_1","SITE_0009",2020,864,22.4066032906576,66.3248260770495,10.8755414002976,4.50911025973623,0.605372788035311,18,20.487957746913,0.5,0.504162887344359,12,12.7375158194682,0.8,0.994440543417467,0.388362987705999,1,10.6340941004654,0.248937036042751,2020-06-27,"OBSV_1893"
"Tree_C","Insect_A","Fungi_2","SITE_0004",2019,865,-4.54895897608395,46.1054094642098,24.5796959838592,17.5292070856436,0.403743634442799,15,7.88842274286089,0.7,0.587464475390393,15,7.97901299777501,0.6,0.48670714268876,0.106967097608354,0,4.45869635333183,0.337750396547828,2019-09-03,"OBSV_1402"
"Tree_C","Insect_B","Fungi_1","SITE_0014",2023,866,2.65415149760025,73.5131358813162,50.3164579449585,33.0094835366627,0.585264327027835,12,9.20212081463518,0.9,0.909702391995909,12,17.2246725653455,0.8,0.612208676083308,0,0,1.101008255616,0.143597079921792,2023-04-02,"OBSV_1775"
"Tree_B","Insect_A","Fungi_3","SITE_0011",2023,867,7.34703654793108,79.4408003722833,37.7619393762157,23.4109033543416,0.874539392860606,15,13.0589068684574,0.7,0.797401376079909,10,16.757281129033,0.9,0.80254985791072,0.212723526953982,0,2.62140038383783,0.657252079664683,2023-09-13,"OBSV_1967"
"Tree_C","Insect_D","Fungi_3","SITE_0005",2023,868,-1.50944402634585,67.2970376017409,13.765224563828,9.82470874453536,0.83043147532735,10,5.12655097733187,0.8,0.815908328273537,10,6.07544520064576,0.9,0.528401645186661,0.0297605955007139,0,0.155237835754481,1.2552896657597,2023-05-20,"OBSV_1744"
"Tree_C","Insect_D","Fungi_2","SITE_0008",2018,869,20.7346988614752,58.0489689890149,38.15013817117,24.1488351915239,0.536947552883066,10,10.8193892947096,0.8,0.576063742842451,15,14.8634580406272,0.6,0.579514413229631,0.174932781250433,0,3.46972537729896,0.506115882783924,2018-05-21,"OBSV_1007"
"Tree_E","Insect_B","Fungi_3","SITE_0003",2018,870,-2.38000504825139,86.4098042443765,66.1050366992176,48.7384200661939,0.381608465034515,12,9.61474141369969,0.9,0.777871348625824,10,16.6026869299751,0.9,0.639062813750189,0.182801075014206,0,2.34690002795348,0.274053047509176,2018-04-12,"OBSV_1633"
"Tree_A","Insect_B","Fungi_1","SITE_0006",2019,871,21.5992744315976,57.4256102215307,22.6953963227307,13.4091433128623,0.431612668605521,12,15.7504548235508,0.9,0.805555921959955,12,8.1617641152836,0.8,0.920708660185274,0.171793689713102,0,2.59340577253021,0.509527208834332,2019-04-06,"OBSV_1688"
"Tree_A","Insect_B","Fungi_1","SITE_0007",2018,872,-3.62207974544442,30,75.4013221458459,54.5637127966656,0.863014974328689,12,6.49992339279379,0.9,1,12,-1.05265932674024,0.8,0.400559973213779,0.0382270756472643,0,-0.0186336654583812,0.549276624897018,2018-09-15,"OBSV_1681"
"Tree_E","Insect_C","Fungi_1","SITE_0010",2020,873,12.8067659117095,56.3051576679984,8.44688081235342,5.63884715327259,0.601386863319203,18,17.6012756839687,0.5,0.49170792276781,12,10.9990422745047,0.8,0.585547288406259,0.203643280878193,0,8.69553732284759,0.257059847919923,2020-05-07,"OBSV_1135"
"Tree_B","Insect_A","Fungi_1","SITE_0014",2020,874,-0.429580822585313,61.0834906908543,53.8301370054125,38.5886281975617,0.533711685915478,15,8.42093540213076,0.7,0.955582509637906,12,9.28397961619284,0.8,0.768286647409167,0,0,0.1859295581257,0.447083241029893,2020-04-04,"OBSV_1961"
"Tree_D","Insect_E","Fungi_3","SITE_0011",2021,875,25.6568368235711,30,59.0862958722181,39.2675805291875,0.462433134019375,14,17.1549787124128,0.6,0.346706931920358,10,2.24774774343033,0.9,1,0.32511924970513,1,10.8924873646423,0.556709454944957,2021-08-07,"OBSV_1400"
"Tree_A","Insect_B","Fungi_4","SITE_0009",2023,876,8.86857668674622,67.9828636153867,34.1797054057531,26.1326209341111,0.871402022265829,12,11.2432961458196,0.9,0.979007536988291,18,21.6390888797032,0.5,0.404287130648584,0.117770316670394,0,0.958652908135785,0.649478866534273,2023-04-27,"OBSV_1042"
"Tree_B","Insect_B","Fungi_1","SITE_0013",2023,877,26.6852536345287,49.7937735736631,19.0420364597928,14.4139481755751,0.771058361465111,12,16.9706387635645,0.9,1,12,8.24096896540703,0.8,0.910903640295528,0.0530190944846038,0,-0.761635079411339,1.47936967176561,2023-07-02,"OBSV_1573"
"Tree_B","Insect_D","Fungi_1","SITE_0015",2021,878,5.22846710405083,30,32.1233510486655,20.1132326029864,0.699819553573616,10,7.45988430518714,0.8,0.752561307285801,12,2.20458398240343,0.8,0.641027086019,0.188804202958702,0,2.17963241452281,0.11193638259865,2021-06-19,"OBSV_1022"
